ATM_ID,Date,Day_of_Week,Time_of_Day,Total_Withdrawals,Total_Deposits,Holiday_Flag,Special_Event_Flag,Previous_Day_Cash_Level,Weather_Condition,Cash_Demand_Next_Day
ATM_0039,2/26/2023,Sunday,Afternoon,48126,10750,0,0,114249,Rainy,40709
ATM_0004,7/30/2023,Sunday,Evening,35445,3235,0,0,102975,Cloudy,30946
ATM_0029,3/12/2023,Sunday,Night,47431,22917,0,1,73395,Snowy,39850
ATM_0047,8/13/2022,Saturday,Evening,44353,11580,0,0,111677,Cloudy,35480
ATM_0037,6/20/2022,Monday,Afternoon,69261,12143,0,1,115409,Snowy,67811
ATM_0039,7/7/2023,Friday,Morning,49148,5547,0,0,88714,Clear,47018
ATM_0022,12/28/2022,Wednesday,Morning,41109,3381,0,0,91281,Snowy,40391
ATM_0013,6/10/2022,Friday,Night,58529,11914,0,0,132528,Rainy,42070
ATM_0022,2/28/2023,Tuesday,Afternoon,53540,11248,0,0,51185,Clear,52188
ATM_0002,6/24/2023,Saturday,Morning,47235,8970,0,0,72710,Cloudy,40869
ATM_0011,10/17/2022,Monday,Evening,36076,10508,0,0,106126,Rainy,32942
ATM_0018,5/7/2022,Saturday,Night,51851,2708,0,0,132602,Snowy,44188
ATM_0005,3/17/2022,Thursday,Night,55555,11979,0,0,97656,Rainy,43797
ATM_0048,8/26/2023,Saturday,Night,37439,14478,0,0,118505,Snowy,22986
ATM_0028,6/9/2023,Friday,Morning,52529,11169,0,0,123299,Rainy,39253
ATM_0017,11/3/2023,Friday,Night,70285,0,0,0,141041,Clear,69455
ATM_0027,7/29/2023,Saturday,Evening,24410,9267,0,0,120128,Rainy,20000
ATM_0002,5/24/2023,Wednesday,Night,41326,11475,0,0,98704,Clear,29663
ATM_0015,8/15/2023,Tuesday,Morning,51394,11436,0,0,118874,Cloudy,37634
ATM_0031,7/31/2023,Monday,Morning,59201,9837,0,0,116609,Clear,51383
ATM_0036,6/23/2022,Thursday,Afternoon,36413,6168,0,0,98424,Clear,36929
ATM_0026,9/24/2023,Sunday,Night,45677,10752,0,0,103152,Rainy,46280
ATM_0050,5/21/2023,Sunday,Evening,52924,6021,0,0,127988,Snowy,41897
ATM_0003,11/26/2022,Saturday,Night,52821,5744,0,0,113306,Rainy,53042
ATM_0032,7/13/2023,Thursday,Night,83144,1222,0,1,109078,Rainy,103706
ATM_0030,12/27/2023,Wednesday,Night,36714,6875,0,0,77974,Clear,30356
ATM_0028,12/18/2023,Monday,Morning,60982,5677,0,0,131790,Clear,53739
ATM_0034,5/5/2022,Thursday,Afternoon,56875,4476,0,0,119772,Clear,59107
ATM_0028,5/23/2023,Tuesday,Afternoon,44282,3955,0,0,88681,Cloudy,46234
ATM_0001,10/31/2022,Monday,Morning,40124,7027,0,1,109562,Snowy,37410
ATM_0021,9/22/2023,Friday,Evening,41341,21071,0,0,73045,Rainy,27900
ATM_0034,12/3/2023,Sunday,Afternoon,45173,9837,0,1,138253,Snowy,45094
ATM_0039,9/15/2022,Thursday,Night,30127,12085,0,0,80307,Snowy,15725
ATM_0047,5/19/2022,Thursday,Afternoon,68999,5144,0,0,97736,Cloudy,71502
ATM_0021,3/3/2023,Friday,Afternoon,41670,12677,0,0,124180,Clear,34550
ATM_0045,7/12/2022,Tuesday,Afternoon,87581,7741,0,0,137902,Snowy,80604
ATM_0004,10/2/2023,Monday,Night,46052,15241,0,0,83236,Snowy,42307
ATM_0036,8/20/2022,Saturday,Evening,50045,12923,0,1,104756,Snowy,54486
ATM_0028,8/22/2023,Tuesday,Evening,57194,5363,0,0,125768,Cloudy,60161
ATM_0036,7/9/2023,Sunday,Afternoon,46495,11009,0,0,90100,Clear,37369
ATM_0014,10/14/2022,Friday,Afternoon,34760,8380,0,0,104237,Rainy,24993
ATM_0038,10/23/2023,Monday,Night,36770,2786,0,0,109601,Snowy,36445
ATM_0040,11/16/2023,Thursday,Night,70747,13192,0,0,133952,Rainy,70560
ATM_0006,9/22/2023,Friday,Afternoon,45188,3189,0,0,86323,Clear,51606
ATM_0005,2/23/2022,Wednesday,Afternoon,49862,10303,0,0,138525,Cloudy,30485
ATM_0031,12/1/2022,Thursday,Evening,51219,15894,1,0,91298,Rainy,43443
ATM_0026,1/22/2023,Sunday,Night,45324,12634,0,0,100151,Snowy,34744
ATM_0006,9/12/2023,Tuesday,Afternoon,44713,20741,0,1,98121,Snowy,44911
ATM_0010,3/24/2023,Friday,Night,67445,14640,0,0,104169,Snowy,71544
ATM_0008,7/26/2023,Wednesday,Night,14682,10091,0,0,124609,Snowy,5538
ATM_0050,11/18/2023,Saturday,Evening,57912,6397,0,0,108227,Rainy,60050
ATM_0024,7/3/2022,Sunday,Morning,47826,12029,0,0,100327,Rainy,28056
ATM_0038,11/14/2022,Monday,Evening,35195,0,0,1,108620,Snowy,36082
ATM_0001,9/14/2023,Thursday,Evening,25712,13148,0,0,94681,Cloudy,15046
ATM_0003,12/14/2023,Thursday,Evening,58353,6501,0,0,95812,Clear,50520
ATM_0031,9/15/2023,Friday,Night,79037,10679,0,0,98079,Clear,83363
ATM_0024,1/30/2022,Sunday,Afternoon,47029,7818,0,0,120962,Rainy,44633
ATM_0027,5/3/2022,Tuesday,Morning,44237,6189,0,0,151719,Clear,44240
ATM_0007,7/12/2023,Wednesday,Evening,56285,2893,0,0,135045,Clear,53649
ATM_0044,11/21/2022,Monday,Afternoon,43114,12908,0,0,104374,Snowy,42356
ATM_0001,11/12/2023,Sunday,Night,47497,9940,0,0,80439,Clear,43235
ATM_0013,5/29/2023,Monday,Afternoon,60405,17922,0,0,84199,Cloudy,55759
ATM_0018,9/16/2023,Saturday,Afternoon,60392,15109,0,0,104224,Clear,58814
ATM_0018,7/29/2023,Saturday,Evening,59703,6577,0,0,73444,Clear,65421
ATM_0030,4/1/2022,Friday,Morning,45672,17577,0,0,122929,Clear,30619
ATM_0021,8/29/2023,Tuesday,Morning,69120,4321,0,0,110185,Rainy,59137
ATM_0024,4/17/2023,Monday,Morning,40758,18085,0,0,84591,Rainy,24933
ATM_0049,5/16/2022,Monday,Evening,53782,148,0,0,55941,Snowy,62117
ATM_0018,5/24/2022,Tuesday,Evening,46691,11234,0,0,77496,Rainy,42922
ATM_0013,7/1/2022,Friday,Evening,58442,9311,0,0,115604,Snowy,57314
ATM_0032,12/30/2022,Friday,Evening,32386,10341,0,0,102526,Cloudy,23726
ATM_0044,6/24/2022,Friday,Morning,61946,18319,0,0,93502,Rainy,45869
ATM_0028,12/22/2022,Thursday,Evening,62894,11924,0,0,115971,Snowy,57306
ATM_0033,8/4/2022,Thursday,Evening,48988,15968,0,0,93153,Clear,43787
ATM_0034,11/6/2023,Monday,Afternoon,63531,12117,0,0,67905,Snowy,57476
ATM_0037,1/22/2023,Sunday,Morning,24690,14156,0,0,117431,Snowy,16823
ATM_0011,3/8/2023,Wednesday,Night,54907,20186,0,0,102941,Clear,52362
ATM_0023,11/10/2022,Thursday,Afternoon,57658,11008,0,0,110607,Clear,56599
ATM_0040,4/13/2023,Thursday,Night,48206,9827,0,0,118114,Rainy,39744
ATM_0047,1/18/2023,Wednesday,Evening,48442,4097,0,0,131840,Snowy,50246
ATM_0015,6/4/2023,Sunday,Morning,41183,2783,0,0,112763,Snowy,45699
ATM_0026,8/31/2023,Thursday,Morning,76164,13317,0,0,104095,Snowy,60747
ATM_0045,6/21/2023,Wednesday,Afternoon,56137,9440,0,0,90946,Rainy,48526
ATM_0022,2/25/2022,Friday,Morning,66615,12833,0,0,112886,Rainy,46721
ATM_0030,2/10/2023,Friday,Afternoon,52197,8452,0,0,103840,Rainy,52077
ATM_0012,11/5/2022,Saturday,Evening,47924,8112,0,0,163155,Rainy,35716
ATM_0006,9/8/2022,Thursday,Afternoon,63601,7743,0,0,97383,Snowy,52591
ATM_0031,6/13/2022,Monday,Evening,26459,6815,0,0,104142,Cloudy,27179
ATM_0014,4/29/2023,Saturday,Night,46410,17390,0,0,70352,Clear,38361
ATM_0009,11/22/2022,Tuesday,Afternoon,51966,14424,0,0,141024,Snowy,48435
ATM_0047,3/11/2023,Saturday,Night,39592,9503,0,0,94551,Cloudy,32879
ATM_0048,8/24/2023,Thursday,Morning,63215,12702,0,0,112381,Rainy,61305
ATM_0024,1/6/2023,Friday,Evening,44367,7513,0,0,105881,Cloudy,43745
ATM_0042,8/24/2022,Wednesday,Afternoon,64571,3523,0,0,76248,Rainy,49916
ATM_0028,4/6/2022,Wednesday,Evening,58683,15078,0,0,103749,Cloudy,57208
ATM_0019,11/15/2022,Tuesday,Night,44373,17842,0,0,84239,Cloudy,27505
ATM_0011,2/12/2023,Sunday,Morning,59853,8283,0,0,122844,Snowy,50939
ATM_0047,4/14/2022,Thursday,Night,38979,14779,0,0,123670,Rainy,31376
ATM_0033,1/29/2023,Sunday,Night,32530,13146,0,0,94018,Cloudy,21924
ATM_0050,2/25/2022,Friday,Evening,60189,6449,0,0,57706,Clear,62935
ATM_0029,5/30/2023,Tuesday,Evening,43641,10316,0,0,94483,Snowy,34031
ATM_0012,3/11/2023,Saturday,Night,42288,14488,0,0,125123,Snowy,28499
ATM_0038,9/22/2022,Thursday,Afternoon,67815,12483,0,0,112702,Cloudy,53604
ATM_0004,4/21/2023,Friday,Evening,36996,9851,0,0,109744,Cloudy,35219
ATM_0024,2/21/2022,Monday,Evening,61509,10424,0,0,113712,Snowy,53670
ATM_0035,10/1/2022,Saturday,Afternoon,45974,10406,0,0,109691,Clear,43168
ATM_0021,11/1/2022,Tuesday,Morning,54012,11325,0,0,87020,Clear,40045
ATM_0048,2/10/2023,Friday,Afternoon,33778,11679,0,0,110327,Clear,21366
ATM_0047,5/29/2022,Sunday,Night,31324,7566,0,0,118871,Snowy,23831
ATM_0045,9/25/2023,Monday,Afternoon,41810,3251,0,0,128403,Clear,45413
ATM_0021,1/17/2023,Tuesday,Morning,58881,6466,0,0,114391,Clear,43215
ATM_0033,3/22/2022,Tuesday,Evening,56528,6292,0,0,93124,Clear,60210
ATM_0048,9/21/2022,Wednesday,Morning,51821,19345,0,1,84914,Rainy,43417
ATM_0017,11/7/2022,Monday,Afternoon,47742,6684,0,0,104157,Cloudy,41332
ATM_0049,3/24/2023,Friday,Evening,51988,11479,0,0,102708,Clear,38878
ATM_0026,7/5/2022,Tuesday,Evening,57070,16359,0,0,105559,Rainy,37566
ATM_0027,11/4/2023,Saturday,Afternoon,37287,15289,0,0,101636,Snowy,26946
ATM_0015,8/19/2022,Friday,Morning,56949,8334,0,0,94482,Snowy,42433
ATM_0046,9/16/2023,Saturday,Night,31633,0,0,0,92574,Snowy,29875
ATM_0025,5/3/2023,Wednesday,Morning,76069,12144,0,0,106775,Snowy,53251
ATM_0010,4/19/2023,Wednesday,Night,48074,8488,0,0,110617,Rainy,38182
ATM_0025,9/19/2022,Monday,Night,33152,20228,0,0,110606,Clear,23280
ATM_0032,7/29/2023,Saturday,Evening,54567,9417,0,0,104283,Snowy,41793
ATM_0019,11/19/2022,Saturday,Night,35350,10801,0,0,91523,Rainy,23598
ATM_0023,8/2/2023,Wednesday,Night,38515,12823,0,1,113689,Clear,33871
ATM_0036,5/18/2023,Thursday,Afternoon,46654,11410,0,1,96942,Rainy,42801
ATM_0039,5/7/2022,Saturday,Morning,56503,1424,0,0,116518,Clear,56487
ATM_0019,7/2/2022,Saturday,Afternoon,33683,9380,0,0,77629,Snowy,27161
ATM_0027,9/6/2023,Wednesday,Evening,59642,4978,0,0,102536,Clear,45648
ATM_0044,10/11/2023,Wednesday,Evening,44504,10883,0,0,100447,Cloudy,33259
ATM_0026,5/22/2023,Monday,Night,35200,5057,0,0,144818,Cloudy,28251
ATM_0012,2/14/2023,Tuesday,Evening,71228,19209,0,0,97093,Snowy,58886
ATM_0042,6/26/2022,Sunday,Morning,55210,9004,0,0,103696,Cloudy,55959
ATM_0027,7/13/2022,Wednesday,Morning,53564,3946,0,0,81230,Clear,58490
ATM_0037,2/23/2023,Thursday,Morning,41803,4185,0,0,92851,Rainy,35931
ATM_0041,4/29/2023,Saturday,Morning,56906,9302,0,0,105135,Cloudy,49793
ATM_0033,7/17/2022,Sunday,Afternoon,46572,13335,0,0,69098,Rainy,44590
ATM_0031,12/31/2023,Sunday,Afternoon,58005,17464,1,0,92179,Clear,57023
ATM_0014,8/15/2023,Tuesday,Night,72192,14087,0,0,81730,Cloudy,55916
ATM_0012,4/18/2023,Tuesday,Morning,59383,8883,0,0,93855,Rainy,62859
ATM_0030,3/13/2022,Sunday,Morning,70536,8873,0,0,133333,Cloudy,57535
ATM_0031,1/30/2023,Monday,Morning,72867,7775,0,1,132021,Clear,67763
ATM_0050,9/14/2023,Thursday,Morning,63377,9903,0,0,102032,Clear,45187
ATM_0026,2/10/2022,Thursday,Evening,67508,17942,0,0,86300,Cloudy,59484
ATM_0008,4/17/2022,Sunday,Afternoon,62017,12493,0,0,61150,Clear,44193
ATM_0011,1/11/2023,Wednesday,Night,46960,14900,0,0,106103,Rainy,29392
ATM_0014,9/28/2022,Wednesday,Morning,67221,0,0,0,102976,Clear,56993
ATM_0046,5/19/2023,Friday,Afternoon,24490,6326,0,0,96110,Cloudy,22175
ATM_0029,12/18/2023,Monday,Evening,59988,4821,0,0,117621,Clear,66903
ATM_0010,6/19/2023,Monday,Evening,43452,15358,0,0,105904,Snowy,23567
ATM_0024,1/1/2024,Monday,Evening,39808,12445,1,1,76404,Rainy,50329
ATM_0041,11/9/2022,Wednesday,Night,50495,16734,0,0,115480,Rainy,43429
ATM_0045,5/12/2022,Thursday,Afternoon,49887,12016,0,0,63486,Cloudy,35702
ATM_0041,8/22/2022,Monday,Morning,69174,9695,0,0,96133,Rainy,46804
ATM_0001,9/23/2022,Friday,Evening,63451,12111,0,0,77427,Cloudy,42919
ATM_0040,6/24/2022,Friday,Evening,23832,6548,0,0,96329,Snowy,20668
ATM_0024,1/23/2023,Monday,Night,48275,9489,0,0,100751,Cloudy,33194
ATM_0031,1/24/2023,Tuesday,Morning,56845,8164,1,0,82068,Snowy,57297
ATM_0015,6/3/2022,Friday,Evening,58601,14614,0,0,89587,Clear,50874
ATM_0013,1/1/2023,Sunday,Night,80817,17714,1,0,93284,Clear,68347
ATM_0034,8/22/2022,Monday,Afternoon,32680,9463,0,0,132113,Cloudy,32314
ATM_0007,12/4/2022,Sunday,Morning,70633,7979,0,0,140710,Clear,52433
ATM_0029,8/4/2023,Friday,Afternoon,79881,13486,0,0,93049,Rainy,76470
ATM_0042,9/8/2022,Thursday,Afternoon,68246,10777,0,0,74742,Snowy,47132
ATM_0018,4/4/2022,Monday,Afternoon,31557,8294,0,1,120439,Rainy,34836
ATM_0020,3/4/2022,Friday,Afternoon,35140,8284,0,0,115179,Cloudy,33536
ATM_0007,7/4/2023,Tuesday,Morning,56721,17661,0,0,108410,Clear,31652
ATM_0031,4/30/2022,Saturday,Night,77721,12700,0,0,121243,Clear,80785
ATM_0038,8/9/2022,Tuesday,Night,45147,18064,0,0,114584,Cloudy,41026
ATM_0047,3/30/2023,Thursday,Afternoon,48752,16886,0,0,56160,Cloudy,32509
ATM_0017,2/21/2023,Tuesday,Evening,28666,13027,0,0,101288,Snowy,13769
ATM_0031,6/11/2023,Sunday,Evening,58557,14972,0,0,124411,Rainy,53374
ATM_0018,11/26/2023,Sunday,Evening,80203,2384,0,0,89371,Rainy,90358
ATM_0001,11/23/2022,Wednesday,Night,40834,13981,0,0,99967,Clear,22040
ATM_0044,11/8/2022,Tuesday,Morning,47342,7854,0,0,65904,Rainy,34469
ATM_0050,4/22/2022,Friday,Afternoon,42260,12084,0,0,113172,Snowy,34357
ATM_0050,6/28/2023,Wednesday,Night,53482,8524,0,0,90742,Rainy,54612
ATM_0044,6/8/2022,Wednesday,Evening,70967,15955,0,0,89170,Cloudy,65649
ATM_0011,9/17/2023,Sunday,Afternoon,48469,14694,0,1,98722,Cloudy,42783
ATM_0039,3/3/2023,Friday,Evening,54089,11711,0,1,78026,Cloudy,45226
ATM_0024,5/29/2022,Sunday,Evening,50668,15524,0,0,92449,Snowy,45771
ATM_0020,3/12/2023,Sunday,Night,68864,7332,0,0,79467,Cloudy,50930
ATM_0027,12/29/2022,Thursday,Afternoon,43127,8919,0,0,106679,Clear,29279
ATM_0013,8/2/2022,Tuesday,Evening,47432,9669,0,0,65815,Clear,34106
ATM_0028,1/27/2023,Friday,Evening,55875,9553,0,0,132205,Rainy,45588
ATM_0040,5/31/2023,Wednesday,Night,59271,11732,0,0,79831,Rainy,52442
ATM_0021,5/7/2023,Sunday,Night,27053,0,0,0,90835,Cloudy,32314
ATM_0046,5/14/2023,Sunday,Afternoon,74962,7619,0,1,90187,Cloudy,72192
ATM_0007,2/27/2022,Sunday,Evening,45758,15262,0,0,63141,Cloudy,28993
ATM_0008,4/29/2023,Saturday,Afternoon,53709,14432,0,0,70975,Cloudy,46985
ATM_0010,8/27/2023,Sunday,Evening,36135,16065,0,0,110657,Clear,29320
ATM_0016,12/2/2022,Friday,Evening,68098,11345,0,0,81996,Snowy,50015
ATM_0002,5/24/2022,Tuesday,Morning,43798,14694,0,1,69404,Snowy,42444
ATM_0048,8/8/2022,Monday,Afternoon,42626,6864,0,0,64638,Cloudy,45233
ATM_0022,7/23/2022,Saturday,Evening,50293,10344,0,0,97347,Clear,38298
ATM_0008,10/20/2023,Friday,Night,58045,1644,0,0,83232,Cloudy,55631
ATM_0034,3/3/2022,Thursday,Evening,31810,9932,0,0,77865,Clear,20122
ATM_0021,7/6/2023,Thursday,Night,55751,5044,0,0,126595,Clear,60877
ATM_0005,8/2/2023,Wednesday,Morning,24866,5967,0,0,133544,Rainy,17758
ATM_0006,8/11/2023,Friday,Night,53286,7623,0,0,83282,Rainy,38102
ATM_0050,12/2/2023,Saturday,Night,33561,23841,0,0,94968,Rainy,17679
ATM_0022,3/16/2022,Wednesday,Afternoon,59166,6167,0,0,81337,Cloudy,50044
ATM_0026,8/12/2023,Saturday,Evening,60102,18936,0,0,91320,Cloudy,47500
ATM_0001,8/19/2022,Friday,Evening,34984,15165,0,0,86971,Rainy,17238
ATM_0044,12/1/2022,Thursday,Night,21999,7877,1,0,107952,Snowy,18541
ATM_0037,6/6/2022,Monday,Afternoon,43058,8464,0,0,122871,Rainy,41991
ATM_0002,7/1/2023,Saturday,Morning,51597,10988,0,0,49567,Clear,47895
ATM_0021,8/24/2022,Wednesday,Afternoon,50301,14458,0,0,86552,Cloudy,42587
ATM_0015,8/11/2022,Thursday,Evening,55047,19765,0,0,80102,Cloudy,39297
ATM_0025,1/27/2022,Thursday,Night,38602,6449,0,0,102599,Cloudy,38718
ATM_0026,7/23/2022,Saturday,Afternoon,34054,12671,0,0,64631,Clear,26032
ATM_0012,6/3/2023,Saturday,Morning,62452,11864,0,0,104403,Clear,50961
ATM_0048,9/12/2023,Tuesday,Evening,65485,15390,0,0,98275,Rainy,46918
ATM_0033,1/4/2023,Wednesday,Night,45728,5013,0,0,90722,Cloudy,38417
ATM_0001,1/25/2023,Wednesday,Night,33527,7755,1,1,91877,Clear,36170
ATM_0024,11/14/2022,Monday,Morning,28317,11809,0,1,84051,Snowy,30316
ATM_0045,3/28/2022,Monday,Night,66117,17053,0,0,93805,Snowy,63521
ATM_0042,11/28/2022,Monday,Morning,57642,9063,0,0,127829,Rainy,55207
ATM_0001,5/12/2022,Thursday,Afternoon,46816,5327,0,0,101551,Clear,43740
ATM_0039,8/3/2022,Wednesday,Evening,50465,9191,0,0,106617,Rainy,55310
ATM_0012,6/28/2022,Tuesday,Afternoon,61246,13046,0,0,93362,Clear,59108
ATM_0002,5/25/2023,Thursday,Afternoon,34892,10841,0,0,56773,Snowy,29440
ATM_0040,11/25/2022,Friday,Morning,57238,8024,0,0,106180,Cloudy,43555
ATM_0048,5/28/2022,Saturday,Night,71359,17068,0,0,99416,Rainy,52698
ATM_0007,1/16/2022,Sunday,Evening,52089,8384,0,0,126711,Clear,47118
ATM_0031,4/21/2023,Friday,Night,27412,9750,0,0,88201,Clear,18276
ATM_0031,4/26/2023,Wednesday,Evening,54965,0,0,0,124436,Snowy,58805
ATM_0043,4/9/2022,Saturday,Night,49966,4662,0,0,74818,Rainy,36893
ATM_0015,6/12/2023,Monday,Afternoon,34920,6384,0,0,107332,Clear,22540
ATM_0007,2/18/2023,Saturday,Evening,38064,18732,0,0,120543,Rainy,28484
ATM_0012,11/7/2023,Tuesday,Evening,62125,8909,0,0,99374,Cloudy,65583
ATM_0038,6/17/2023,Saturday,Evening,59553,7624,0,0,89340,Snowy,42441
ATM_0010,8/17/2023,Thursday,Morning,59598,13576,0,0,92132,Rainy,40846
ATM_0001,5/27/2022,Friday,Morning,26192,8963,0,0,112470,Snowy,16555
ATM_0037,5/8/2023,Monday,Night,77081,4010,0,0,91468,Cloudy,83251
ATM_0014,4/10/2023,Monday,Evening,49475,5463,0,0,111173,Snowy,52889
ATM_0050,6/11/2023,Sunday,Evening,43930,3878,0,1,82144,Rainy,48455
ATM_0022,5/15/2023,Monday,Night,51616,8750,0,0,105842,Snowy,46751
ATM_0017,3/6/2022,Sunday,Evening,54203,14343,0,0,100462,Rainy,51098
ATM_0015,4/14/2023,Friday,Morning,35330,6937,0,0,60419,Snowy,36853
ATM_0023,11/11/2022,Friday,Night,80402,14313,0,0,83398,Clear,57924
ATM_0012,2/12/2023,Sunday,Afternoon,73138,2900,0,0,102289,Rainy,68823
ATM_0013,12/29/2022,Thursday,Afternoon,48372,1208,0,0,94977,Clear,40835
ATM_0024,7/7/2023,Friday,Afternoon,35417,10397,0,0,128683,Rainy,26129
ATM_0044,6/19/2022,Sunday,Afternoon,23908,8091,0,0,114802,Cloudy,22774
ATM_0018,2/20/2022,Sunday,Night,40613,11149,0,0,115555,Cloudy,30331
ATM_0030,11/26/2022,Saturday,Afternoon,39015,15227,0,0,95971,Snowy,23149
ATM_0036,11/16/2023,Thursday,Evening,48556,11294,0,1,110736,Clear,36884
ATM_0049,2/25/2023,Saturday,Afternoon,31256,17168,0,0,62806,Rainy,18746
ATM_0026,6/13/2022,Monday,Night,39727,9528,0,0,108247,Rainy,32661
ATM_0005,8/20/2022,Saturday,Evening,73642,0,0,0,100632,Clear,81212
ATM_0048,8/23/2023,Wednesday,Afternoon,51809,15220,0,0,111676,Snowy,43810
ATM_0001,10/15/2023,Sunday,Morning,43471,2539,0,0,125904,Clear,47614
ATM_0039,4/28/2023,Friday,Afternoon,42796,11344,0,0,104186,Clear,41497
ATM_0048,9/17/2023,Sunday,Night,49324,5369,0,0,75811,Snowy,47573
ATM_0003,1/26/2023,Thursday,Evening,50988,18325,0,0,94644,Cloudy,28982
ATM_0011,12/28/2023,Thursday,Night,69840,19240,0,0,119814,Clear,68127
ATM_0047,9/10/2023,Sunday,Evening,43944,14145,0,0,52178,Cloudy,23929
ATM_0028,3/8/2023,Wednesday,Morning,34702,14896,0,0,95006,Snowy,18861
ATM_0047,10/10/2022,Monday,Evening,77718,15952,0,0,95986,Snowy,69187
ATM_0006,1/14/2022,Friday,Morning,43929,14768,0,0,143436,Cloudy,30751
ATM_0038,3/21/2023,Tuesday,Evening,32165,12208,0,1,103512,Cloudy,32159
ATM_0039,8/3/2023,Thursday,Night,47720,2371,0,0,88060,Cloudy,54741
ATM_0039,4/21/2022,Thursday,Morning,62302,7661,0,0,84035,Rainy,55928
ATM_0038,11/20/2023,Monday,Night,65278,11643,0,0,88523,Clear,48611
ATM_0042,3/27/2023,Monday,Night,71129,9371,0,0,113425,Clear,60020
ATM_0041,3/19/2023,Sunday,Morning,61190,11803,0,0,101445,Clear,45619
ATM_0022,4/12/2022,Tuesday,Evening,43543,20042,0,0,70552,Cloudy,28450
ATM_0023,12/1/2023,Friday,Evening,61009,8414,1,1,83931,Rainy,72658
ATM_0029,2/18/2022,Friday,Evening,57050,10516,0,0,80271,Snowy,47783
ATM_0014,7/26/2023,Wednesday,Evening,57752,8120,0,0,88778,Rainy,50085
ATM_0006,12/8/2022,Thursday,Evening,56075,5772,0,0,67794,Rainy,42056
ATM_0020,4/14/2022,Thursday,Morning,61297,4589,0,0,93226,Cloudy,54540
ATM_0012,1/27/2023,Friday,Afternoon,27011,11346,0,0,122989,Cloudy,20963
ATM_0022,3/25/2023,Saturday,Evening,26384,0,0,1,115970,Snowy,31959
ATM_0008,7/14/2022,Thursday,Evening,68785,15682,0,0,102062,Snowy,59695
ATM_0035,7/2/2022,Saturday,Night,43228,12848,0,0,93516,Rainy,35012
ATM_0006,12/30/2023,Saturday,Night,52853,8101,0,0,117143,Snowy,47262
ATM_0023,2/11/2023,Saturday,Afternoon,72869,2866,0,0,109982,Snowy,83453
ATM_0037,3/26/2022,Saturday,Evening,42511,633,0,0,90992,Clear,38456
ATM_0036,6/8/2022,Wednesday,Evening,56102,15135,0,0,87042,Rainy,34469
ATM_0015,3/27/2023,Monday,Afternoon,52732,14459,0,0,75459,Rainy,44288
ATM_0040,5/10/2023,Wednesday,Night,39801,5684,0,0,140802,Rainy,34878
ATM_0012,6/16/2023,Friday,Night,45527,6539,0,0,98635,Cloudy,45856
ATM_0017,12/25/2023,Monday,Evening,28899,6944,1,0,95185,Snowy,30066
ATM_0021,7/8/2023,Saturday,Evening,53967,10318,0,1,95663,Rainy,50230
ATM_0045,9/10/2022,Saturday,Afternoon,45608,11574,0,1,104299,Cloudy,38046
ATM_0021,4/18/2022,Monday,Afternoon,66851,13384,0,0,103857,Rainy,64126
ATM_0018,8/12/2023,Saturday,Morning,72776,13034,0,0,63161,Cloudy,61868
ATM_0028,3/8/2022,Tuesday,Afternoon,49220,11406,0,0,93100,Clear,46849
ATM_0031,12/25/2023,Monday,Afternoon,53405,9432,1,0,92348,Clear,55490
ATM_0018,8/7/2023,Monday,Evening,52806,11942,0,0,79454,Cloudy,48330
ATM_0046,5/17/2022,Tuesday,Night,25982,4868,0,0,131788,Snowy,21012
ATM_0045,11/22/2023,Wednesday,Evening,44036,3077,0,0,119754,Cloudy,46697
ATM_0050,7/7/2023,Friday,Evening,38365,585,0,1,69528,Clear,52429
ATM_0049,1/2/2023,Monday,Morning,57271,8491,0,0,150607,Cloudy,42137
ATM_0011,7/19/2022,Tuesday,Afternoon,46581,10619,0,0,112299,Rainy,35052
ATM_0002,10/27/2023,Friday,Night,46310,12233,0,0,111741,Clear,29723
ATM_0037,12/19/2023,Tuesday,Night,50098,17789,0,0,119852,Cloudy,35430
ATM_0022,7/7/2022,Thursday,Morning,34296,13389,0,0,74305,Cloudy,14362
ATM_0032,4/3/2022,Sunday,Afternoon,45034,12273,0,0,98676,Rainy,28814
ATM_0042,10/11/2023,Wednesday,Morning,58922,6933,0,0,93507,Clear,64492
ATM_0017,1/21/2022,Friday,Morning,53565,10515,0,0,100479,Snowy,51471
ATM_0011,1/2/2022,Sunday,Morning,38740,8502,0,0,100043,Snowy,38394
ATM_0037,7/31/2023,Monday,Evening,29373,3612,0,1,123131,Rainy,31505
ATM_0040,5/26/2023,Friday,Afternoon,70364,9282,0,0,108370,Snowy,52557
ATM_0044,6/8/2022,Wednesday,Evening,42550,14615,0,0,108121,Cloudy,28642
ATM_0050,7/1/2022,Friday,Afternoon,28095,10939,0,0,111449,Clear,16102
ATM_0008,11/16/2022,Wednesday,Evening,59764,6589,0,0,123046,Rainy,59486
ATM_0034,6/21/2022,Tuesday,Morning,33865,11682,0,0,90846,Rainy,20153
ATM_0022,4/11/2023,Tuesday,Night,65700,9366,0,1,88977,Clear,63266
ATM_0016,1/10/2023,Tuesday,Afternoon,52973,11626,0,1,102970,Cloudy,49501
ATM_0026,2/12/2022,Saturday,Evening,45474,13516,0,1,64524,Cloudy,42421
ATM_0046,8/29/2023,Tuesday,Morning,28628,8937,0,0,93958,Snowy,28244
